ID_OP;ID_Operador;ID_Ocorrencia;ID_Recurso;DataHoraInicial;DataHoraFinal;QtdeProduzida;QtdeRefugada
39932;1467;61;PF-07;30/01/2020 13:00:00;30/01/2020 13:05:15;0;0
39932;1475;;PF-07;30/01/2020 13:05:00;30/01/2020 14:00:23;114;0
39931;1389;51;PE;30/01/2020 15:30:29;30/01/2020 16:00:57;0;0
39947;1475;51;PF-07;30/01/2020 09:40:00;30/01/2020 10:05:12;0;0
39931;477;61;;30/01/2020 16:00:29;30/01/2020 16:02:47;0;0
39947;1475;;PF-07;30/01/2020 10:10:00;30/01/2020 11:10:52;344;0
39931;477;;PE;30/01/2020 16:02:29;30/01/2020 17:01:19;114;0
39931;477;51;;30/01/2020 16:02:29;30/01/2020 17:00:48;0;0
39931;477;;PE;30/01/2020 16:02:29;30/01/2020 17:01:23;226;0
39967;1467;61;PF-07;30/01/2020 14:00:29;30/01/2020 14:05:32;0;0
39967;1475;;PF-07;30/01/2020 14:05:00;30/01/2020 15:20:30;114;0
39966;1467;61;PE;30/01/2020 09:05:29;30/01/2020 09:11:04;0;0
39865;1475;51;PF-07;30/01/2020 15:20:29;30/01/2020 16:30:39;0;0
39865;1467;61;PF-07;30/01/2020 16:30:29;30/01/2020 16:35:38;0;0
39865;1475;;PF-07;30/01/2020 16:35:00;30/01/2020 17:01:00;62;0
39871;1338;;SA-02;30/01/2020 11:07:29;30/01/2020 11:45:42;12;0
39870;1466;51;PF-04;30/01/2020 11:00:29;30/01/2020 11:36:05;0;0
39870;477;61;PF-04;30/01/2020 11:35:29;30/01/2020 11:45:50;0;0
39870;1466;;PF-04;30/01/2020 11:45:29;30/01/2020 12:01:20;59;0
39870;1466;;PF-04;30/01/2020 13:00:29;30/01/2020 14:40:48;361;0
39869;1390;51;PE;30/01/2020 15:40:29;30/01/2020 16:00:59;0;0
39869;1467;61;PE;30/01/2020 16:00:29;30/01/2020 16:06:07;0;0
39869;1390;;PE;30/01/2020 16:05:06;30/01/2020 17:00:49;200;0
39889;1383;51;PF-09;30/01/2020 13:50:29;30/01/2020 14:31:09;0;0
39889;1383;9;PF-09;30/01/2020 14:35:29;30/01/2020 15:25:45;81;1
39889;1467;61;PF-09;30/01/2020 14:30:29;30/01/2020 14:35:49;0;0
39947;1475;51;PF-07;30/01/2020 09:40:29;30/01/2020 10:05:57;0;0
39947;477;61;PF-07;30/01/2020 10:05:00;30/01/2020 10:11:22;0;0
39947;1475;;PF-07;30/01/2020 10:10:00;30/01/2020 11:10:51;176;0
39895;1383;51;PF-09;30/01/2020 15:25:29;30/01/2020 16:21:17;0;0
39895;477;61;PF-09;30/01/2020 16:20:29;30/01/2020 16:25:39;0;0
39895;1383;;PF-09;30/01/2020 16:25:29;30/01/2020 17:00:43;80;0
39142;1338;51;SA-02;31/01/2020 08:30:56;31/01/2020 08:36:11;0;0
39142;477;61;SA-02;31/01/2020 08:35:56;31/01/2020 08:41:10;0;0
39142;1338;;SA-02;31/01/2020 08:40:56;31/01/2020 12:01:29;1650;0
39902;1338;51;SA-02;31/01/2020 15:00:56;31/01/2020 15:06:29;0;0
39902;477;61;SA-02;31/01/2020 15:05:56;31/01/2020 15:08:24;0;0
39913;1338;51;SA-02;31/01/2020 14:00:56;31/01/2020 14:08:36;0;0
39902;1338;;SA-02;31/01/2020 15:07:56;31/01/2020 15:26:13;51;0
39913;1338;;SA-02;31/01/2020 14:07:56;31/01/2020 14:51:47;51;0
39913;1338;;SA-02;31/01/2020 14:07:09;31/01/2020 14:10:48;4;0
39344;9;;TB;31/01/2020 13:20:00;31/01/2020 14:31:44;309;0
39507;1338;51;SA-02;31/01/2020 00:00:00;31/01/2020 08:05:47;0;0
39507;477;61;SA-02;31/01/2020 08:05:00;31/01/2020 08:08:23;0;0
39507;1338;;SA-02;31/01/2020 08:07:00;31/01/2020 08:16:08;81;0
38527;1466;;PF-04;31/01/2020 07:00:00;31/01/2020 09:55:42;434;2
38526;1467;61;PE-06;31/01/2020 07:00:00;31/01/2020 07:05:17;0;0
38526;1291;;PE-06;31/01/2020 07:05:00;31/01/2020 10:30:33;564;2
38525;642;51;CNC-03;31/01/2020 14:00:00;31/01/2020 15:00:26;0;0
38525;1467;61;CNC-03;31/01/2020 15:00:00;31/01/2020 15:05:24;0;0
39507;1338;;SA-02;31/01/2020 08:07:56;31/01/2020 08:16:47;1;0
39506;1383;51;PF-09;31/01/2020 08:00:56;31/01/2020 08:16:34;0;0
39506;1383;21;PF-09;31/01/2020 08:15:56;31/01/2020 08:56:36;0;0
39506;1467;61;PF-09;31/01/2020 08:55:56;31/01/2020 09:01:23;0;0
39506;1383;;PF-09;31/01/2020 09:00:56;31/01/2020 09:31:48;82;0
39504;1383;22;PF-09;31/01/2020 09:30:56;31/01/2020 10:41:10;0;0
39504;1467;61;PF-09;31/01/2020 10:40:56;31/01/2020 10:46:19;0;0
39504;1383;;PF-09;31/01/2020 10:45:56;31/01/2020 11:21:26;82;0
39335;9;;TB;31/01/2020 12:40:42;31/01/2020 14:31:10;1000;0
39334;1428;21;CNC;31/01/2020 09:30:00;31/01/2020 12:00:17;0;0
39334;1428;;CNC;31/01/2020 07:00:00;31/01/2020 09:30:42;130;0
39334;1428;;CNC;31/01/2020 13:00:00;31/01/2020 16:00:52;180;0
40038;9;;TB;31/01/2020 13:45:00;31/01/2020 14:05:37;54;0
39729;1389;51;PH-02;31/01/2020 14:10:42;31/01/2020 14:41:03;0;0
39729;1467;61;PH-02;31/01/2020 14:40:42;31/01/2020 14:46:27;0;0
39729;10;;PH-02;31/01/2020 14:45:42;31/01/2020 16:01:08;246;0
39881;1291;51;PE;31/01/2020 15:00:00;31/01/2020 15:15:46;0;0
39159;529;51;TR;31/01/2020 08:00:29;31/01/2020 08:41:10;0;0
39159;1467;61;TR;31/01/2020 08:40:29;31/01/2020 08:46:06;0;0
39159;529;;TR;31/01/2020 08:45:29;31/01/2020 12:01:13;400;0
39159;529;;TR;31/01/2020 13:00:29;31/01/2020 16:00:50;340;0
39966;10;;PE;31/01/2020 07:00:29;31/01/2020 09:11:19;340;0
39895;1383;;PF-09;31/01/2020 07:00:37;31/01/2020 07:11:14;3;0
39894;1389;51;PH-01;31/01/2020 08:30:00;31/01/2020 09:01:19;0;0
39894;10;9;PH-01;31/01/2020 09:05:00;31/01/2020 10:36:47;166;1
39894;1467;61;PH-01;31/01/2020 09:00:00;31/01/2020 09:05:14;0;0
39865;1475;;PF-07;31/01/2020 07:00:00;31/01/2020 08:20:20;148;0
39864;1390;51;PE;31/01/2020 08:20:29;31/01/2020 08:41:08;0;0
39864;1467;61;PE;31/01/2020 08:40:00;31/01/2020 08:46:11;0;0
39864;1390;;PE;31/01/2020 08:45:00;31/01/2020 09:41:06;210;0
39863;1390;51;PE;31/01/2020 10:00:29;31/01/2020 10:16:10;0;0
39863;1467;61;PE;31/01/2020 10:15:29;31/01/2020 10:21:18;0;0
39863;1390;;PE;31/01/2020 10:20:29;31/01/2020 11:01:13;210;0
39869;1390;;PE;31/01/2020 07:00:06;31/01/2020 08:05:56;220;0
39877;1475;51;PF-07;31/01/2020 09:02:05;31/01/2020 09:41:17;0;0
39877;1467;61;PF-07;31/01/2020 09:40:05;31/01/2020 09:45:59;0;0
39877;1475;;PF-07;31/01/2020 09:45:05;31/01/2020 12:00:55;319;0
39877;1475;;PF-07;31/01/2020 13:00:05;31/01/2020 13:35:59;38;0
39876;1291;51;PE;31/01/2020 11:45:29;31/01/2020 12:00:47;0;0
39876;1467;61;PE;31/01/2020 13:00:29;31/01/2020 13:05:11;0;0
39875;1390;51;PE;31/01/2020 14:40:29;31/01/2020 15:01:01;0;0
39876;1291;;PE;31/01/2020 13:05:00;31/01/2020 14:45:23;354;0
39875;477;61;PE;31/01/2020 15:00:00;31/01/2020 15:05:43;0;0
39875;1390;;PE;31/01/2020 15:05:00;31/01/2020 16:01:12;154;0
39917;1383;51;PF-09;31/01/2020 15:50:00;31/01/2020 16:01:03;0;0
39141;1466;51;PF-03;31/01/2020 10:25:29;31/01/2020 11:01:22;0;0
39141;1466;61;PF-03;31/01/2020 11:00:29;31/01/2020 11:06:24;0;0
39141;1466;;PF-03;31/01/2020 11:05:29;31/01/2020 12:01:01;212;0
39141;1466;;PF-03;31/01/2020 13:00:29;31/01/2020 16:01:01;674;0
39888;1389;51;PH-01;31/01/2020 07:10:29;31/01/2020 07:36:14;0;0
39888;1467;61;PH-01;31/01/2020 07:35:29;31/01/2020 07:41:04;0;0
39888;1389;;PH-01;31/01/2020 07:40:29;31/01/2020 08:05:45;80;0
39887;1389;51;PH-01;31/01/2020 11:10:29;31/01/2020 11:36:17;0;0
39887;477;61;PH-01;31/01/2020 11:35:29;31/01/2020 11:41:13;0;0
39887;10;;PH-01;31/01/2020 13:00:29;31/01/2020 13:55:46;80;0
39802;1389;51;;31/01/2020 15:20:00;31/01/2020 15:55:44;0;0
39802;477;61;PH-01;31/01/2020 15:55:00;31/01/2020 16:00:21;0;0
39882;1475;51;PF-07;31/01/2020 14:30:29;31/01/2020 14:50:45;0;0
39882;1467;61;PF-07;31/01/2020 14:50:29;31/01/2020 14:55:44;0;0
39906;1383;51;PF-09;31/01/2020 11:20:29;31/01/2020 11:51:20;0;0
39882;1475;;PF-07;31/01/2020 14:55:29;31/01/2020 16:01:12;132;0
39906;477;61;PF-09;31/01/2020 11:50:29;31/01/2020 12:01:15;0;0
39906;1383;;PF-09;31/01/2020 13:00:29;31/01/2020 13:56:02;102;0
39895;1383;;PF-09;31/01/2020 07:00:29;31/01/2020 08:00:47;83;0
39901;1383;22;PF-09;31/01/2020 14:30:29;31/01/2020 15:21:20;0;0
39901;1383;51;PF-09;31/01/2020 14:10:29;31/01/2020 14:30:51;0;0
39901;477;61;PF-09;31/01/2020 15:20:29;31/01/2020 15:26:03;0;0
39901;1383;;PF-09;31/01/2020 15:25:29;31/01/2020 15:45:55;51;0
39802;1389;;PH-01;02/02/2020 09:10:00;02/02/2020 09:45:19;102;0
39912;1383;;PF-09;03/02/2020 09:30:09;03/02/2020 09:40:41;4;0
39911;1390;51;PE-07;03/02/2020 15:15:09;03/02/2020 15:41:02;0;0
39911;477;61;PE-07;03/02/2020 15:40:09;03/02/2020 15:45:44;0;0
39911;1390;;PE-07;03/02/2020 15:45:09;03/02/2020 16:00:56;55;0
39916;1390;51;PE-07;03/02/2020 16:20:09;03/02/2020 16:35:50;0;0
39916;1467;61;PE-07;03/02/2020 16:35:09;03/02/2020 16:40:52;0;0
39916;1390;;PE-07;03/02/2020 16:40:09;03/02/2020 17:00:50;40;0
39141;1466;;PF-04;03/02/2020 07:00:42;03/02/2020 10:21:30;767;0
39140;1390;51;PE;03/02/2020 09:20:42;03/02/2020 09:41:22;0;0
39140;477;61;PE;03/02/2020 09:40:42;03/02/2020 09:46:13;0;0
39140;1390;;PE;03/02/2020 09:45:42;03/02/2020 12:01:22;653;0
39140;1291;;PE;03/02/2020 13:00:00;04/02/2020 13:31:05;1000;0
39139;594;;TB;03/02/2020 14:45:42;03/02/2020 16:10:18;1653;0
39821;477;61;PH-01;03/02/2020 09:45:00;03/02/2020 09:47:54;0;0
39821;1389;;PH-01;03/02/2020 09:47:00;03/02/2020 11:15:53;116;0
39905;1389;51;PH-01;03/02/2020 15:10:00;03/02/2020 15:35:42;0;0
39905;477;61;PH-01;03/02/2020 15:35:00;03/02/2020 15:40:21;0;0
39905;1383;;PH-01;03/02/2020 15:40:00;03/02/2020 16:30:21;102;0
38525;642;;CNC-03;03/02/2020 07:00:00;03/02/2020 12:00:29;200;0
38525;642;;CNC-03;03/02/2020 13:00:00;03/02/2020 17:00:53;163;0
39834;1338;51;SA-02;03/02/2020 11:00:00;03/02/2020 11:05:57;0;0
39834;477;61;SA-02;03/02/2020 11:05:00;03/02/2020 11:08:23;0;0
39834;1338;;SA-02;03/02/2020 11:07:00;04/02/2020 04:25:48;280;0
39072;1338;;SA-02;03/02/2020 13:00:42;03/02/2020 14:00:59;510;0
39629;1338;51;SA-02;03/02/2020 08:30:42;03/02/2020 08:36:15;0;0
39629;477;61;SA-02;03/02/2020 08:35:42;03/02/2020 08:41:08;0;0
39629;1338;;SA-02;03/02/2020 08:40:42;03/02/2020 10:01:35;306;0
39918;1338;51;SA-02;03/02/2020 15:20:42;03/02/2020 15:26:04;0;0
39918;477;61;SA-02;03/02/2020 15:25:42;03/02/2020 15:28:13;0;0
39918;1338;;SA-02;03/02/2020 15:07:42;03/02/2020 15:51:33;102;0
39071;1475;51;PF-07;03/02/2020 14:00:42;03/02/2020 14:51:31;0;0
39071;1467;61;PF-07;03/02/2020 14:50:42;03/02/2020 14:56:07;0;0
39071;1475;;PF-07;03/02/2020 14:55:42;03/02/2020 17:01:30;357;0
39628;1383;22;PF-09;03/02/2020 10:10:42;03/02/2020 11:35:58;0;0
39628;477;61;PF-09;03/02/2020 13:00:00;03/02/2020 13:46:14;0;0
39628;1383;51;PF-09;03/02/2020 11:35:00;03/02/2020 12:01:34;0;0
39628;1383;11;PF-09;03/02/2020 14:00:00;03/02/2020 14:35:59;0;0
39628;1383;;PF-09;03/02/2020 13:45:00;03/02/2020 14:01:31;25;0
39628;1383;22;PF-09;03/02/2020 16:45:00;03/02/2020 17:01:11;0;0
39628;477;61;PF-09;03/02/2020 14:35:00;03/02/2020 14:41:34;0;0
39628;1383;;PF-09;03/02/2020 14:40:00;03/02/2020 16:45:56;254;0
39526;1475;8;PF-07;03/02/2020 10:45:00;03/02/2020 12:00:30;0;0
39526;1475;51;PF-07;03/02/2020 10:30:00;03/02/2020 11:45:51;0;0
39526;477;61;PF-07;03/02/2020 13:00:00;03/02/2020 13:10:15;0;0
39917;1383;51;PF-09;03/02/2020 15:50:42;03/02/2020 16:01:20;0;0
39918;1338;;SA-02;03/02/2020 08:00:42;03/02/2020 08:11:07;7;0
39882;1475;;PF-07;03/02/2020 07:00:42;04/02/2020 07:15:58;582;0
39912;1383;51;PF-09;03/02/2020 08:30:42;03/02/2020 09:21:34;0;0
39912;477;61;PF-09;03/02/2020 09:20:42;03/02/2020 09:31:28;0;0
39912;1383;;PF-09;03/02/2020 09:30:42;03/02/2020 10:11:31;51;0
39955;9;;;03/02/2020 09:54:05;03/02/2020 10:11:24;104;0
39940;9;;;03/02/2020 08:25:02;03/02/2020 08:51:27;510;0
39334;1428;;CNC;03/02/2020 07:00:00;03/02/2020 12:00:14;269;0
39334;1428;;CNC;03/02/2020 13:00:00;03/02/2020 17:00:35;251;0
39333;1268;;FB;03/02/2020 07:00:00;03/02/2020 12:00:32;400;0
39333;1268;;FB;03/02/2020 13:00:00;03/02/2020 17:00:31;300;0
40039;529;51;TR;03/02/2020 10:50:00;03/02/2020 11:35:17;0;0
40039;1467;61;TR;03/02/2020 11:35:00;03/02/2020 11:40:15;0;0
40039;529;;TR;03/02/2020 11:40:00;03/02/2020 12:00:50;28;0
40039;529;;TR;03/02/2020 13:00:00;03/02/2020 13:20:16;26;0
39729;10;;PH-02;03/02/2020 07:00:00;03/02/2020 13:00:50;930;0
39729;10;;PH-02;03/02/2020 14:00:00;03/02/2020 17:00:21;558;0
39729;1390;;PH-02;03/02/2020 13:00:00;03/02/2020 14:00:52;186;0
39881;477;61;PE;03/02/2020 07:00:00;03/02/2020 07:05:18;0;0
39881;1291;;PE;03/02/2020 07:05:00;03/02/2020 11:40:15;714;0
39618;1300;;sc;03/02/2020 09:00:00;03/02/2020 10:00:24;133;0
39160;9;;;03/02/2020 11:48:29;03/02/2020 12:20:58;1026;0
39159;529;;TR;03/02/2020 07:00:29;03/02/2020 09:15:50;286;0
39984;529;51;TR;03/02/2020 14:30:00;03/02/2020 15:30:20;0;0
39984;477;61;TR;03/02/2020 15:30:00;03/02/2020 15:35:24;0;0
39984;529;;TR;03/02/2020 15:35:00;03/02/2020 17:00:19;150;0
39965;9;;XX;03/02/2020 10:45:29;03/02/2020 11:36:00;340;0
39862;1389;;TB;03/02/2020 12:30:29;03/02/2020 13:01:08;210;0
39868;9;;TB;03/02/2020 10:45:29;03/02/2020 11:20:47;420;0
39875;1390;;PE;03/02/2020 07:00:00;03/02/2020 08:30:44;200;0
39874;1389;;TB;03/02/2020 12:30:00;03/02/2020 13:01:03;354;0
39101;1383;51;PF-09;04/02/2020 15:20:00;04/02/2020 16:00:29;0;0
39102;1338;;SA-01;04/02/2020 15:07:00;04/02/2020 15:10:49;16;0
39101;1467;61;PF-09;04/02/2020 16:00:00;04/02/2020 16:05:10;0;0
39101;1383;;PF-09;04/02/2020 16:05:00;04/02/2020 17:00:24;300;0
39910;9;;TB;04/02/2020 15:40:09;04/02/2020 16:40:43;55;0
39916;1390;;PE-07;04/02/2020 07:00:09;04/02/2020 07:25:56;69;0
39915;9;;TB;04/02/2020 16:35:09;04/02/2020 17:00:52;109;0
39343;642;51;CNC-02;04/02/2020 14:00:50;04/02/2020 15:30:49;0;0
39343;1268;;CNC-02;04/02/2020 15:30:00;04/02/2020 17:00:39;50;0
40251;1475;51;PF-01;04/02/2020 10:50:00;04/02/2020 11:20:52;0;0
40251;477;61;PF-01;04/02/2020 11:00:00;04/02/2020 11:25:38;0;0
40251;1475;;PF-01;04/02/2020 11:25:00;04/02/2020 12:00:43;114;0
39342;642;51;CNC-02;04/02/2020 14:00:00;04/02/2020 15:30:21;0;0
39342;1467;61;CNC-02;04/02/2020 15:30:00;04/02/2020 15:35:17;0;0
39342;1268;;CNC-02;04/02/2020 15:35:00;04/02/2020 17:00:51;50;0
40251;1475;;PF-01;04/02/2020 13:00:00;04/02/2020 17:00:44;836;0
40249;477;61;PE-05;04/02/2020 16:48:00;04/02/2020 16:50:29;0;0
40249;1390;;PE-05;04/02/2020 16:50:00;04/02/2020 17:00:45;50;0
39260;1457;61;FB;04/02/2020 13:00:00;04/02/2020 13:05:13;0;0
39904;1467;51;TB;04/02/2020 14:00:00;04/02/2020 14:05:29;0;0
39904;9;;TB;04/02/2020 14:05:00;04/02/2020 16:10:39;102;0
38525;642;;CNC-03;04/02/2020 07:00:00;04/02/2020 11:55:17;199;2
40258;1338;51;SA-01;04/02/2020 16:00:00;04/02/2020 16:05:41;0;0
40258;477;61;SA-01;04/02/2020 16:05:00;04/02/2020 16:07:16;0;0
40258;1338;;SA-01;04/02/2020 16:07:00;04/02/2020 16:25:22;200;0
39071;1475;;PF-07;04/02/2020 07:20:42;04/02/2020 09:06:28;153;0
39628;1383;;PF-09;04/02/2020 07:00:00;04/02/2020 07:21:24;27;0
39627;1291;51;PE;04/02/2020 07:00:42;04/02/2020 07:10:12;0;0
39627;1467;61;PE;04/02/2020 07:10:00;04/02/2020 07:15:20;0;0
39627;1291;;PE;04/02/2020 07:15:00;04/02/2020 08:10:42;306;0
39500;1338;51;SA-02;04/02/2020 08:00:00;04/02/2020 09:05:15;82;0
39500;477;61;SA-02;04/02/2020 09:05:00;04/02/2020 09:07:14;0;0
39500;1338;;SA-02;04/02/2020 09:07:00;04/02/2020 09:25:31;82;0
39499;1383;32;PF-09;04/02/2020 09:55:00;04/02/2020 10:40:54;0;0
39499;1383;51;PF-09;04/02/2020 10:40:00;04/02/2020 11:00:10;0;0
39499;477;61;PF-09;04/02/2020 11:00:00;04/02/2020 11:05:31;0;0
39499;1383;;PF-09;04/02/2020 11:10:00;04/02/2020 12:00:41;82;0
39498;1389;51;PH-01;04/02/2020 11:00:00;04/02/2020 11:30:53;0;0
39498;1467;61;PH-01;04/02/2020 11:30:00;04/02/2020 11:35:35;0;0
39498;1389;;PH-01;04/02/2020 11:35:00;04/02/2020 12:00:17;30;0
39498;1389;;PH-01;04/02/2020 13:00:00;04/02/2020 13:40:55;51;0
39497;1383;32;PH-01;04/02/2020 13:00:00;04/02/2020 13:50:27;0;0
39497;477;61;PH-01;04/02/2020 13:20:00;04/02/2020 14:30:15;0;0
39497;1383;51;PH-01;04/02/2020 13:50:00;04/02/2020 14:20:24;0;0
39496;477;61;PH-02;04/02/2020 14:45:00;04/02/2020 14:47:14;0;0
39497;1383;;PH-01;04/02/2020 14:36:00;04/02/2020 15:20:15;82;0
39496;1383;;PH-02;04/02/2020 15:15:00;04/02/2020 15:45:24;82;0
39526;1383;51;PF-09;04/02/2020 07:40:00;04/02/2020 08:20:33;0;0
39526;477;61;PF-09;04/02/2020 08:20:00;04/02/2020 08:25:37;0;0
39526;1383;;PF-09;04/02/2020 08:25:00;04/02/2020 09:50:34;122;2
39525;1390;51;PH-01;04/02/2020 09:20:00;04/02/2020 09:45:47;0;0
39525;1467;61;PH-01;04/02/2020 09:45:00;04/02/2020 09:50:16;0;0
39525;1390;;PH-01;04/02/2020 09:50:00;04/02/2020 11:20:51;120;0
39917;477;61;PF-09;04/02/2020 07:00:42;04/02/2020 07:21:37;0;0
39917;1383;;PF-09;04/02/2020 07:20:42;04/02/2020 08:26:13;109;0
40252;1338;51;SA-01;04/02/2020 13:00:00;04/02/2020 13:05:29;0;0
40252;477;61;SA-01;04/02/2020 13:05:00;04/02/2020 13:07:11;0;0
39102;1338;51;SA-02;04/02/2020 15:00:00;04/02/2020 15:05:50;0;0
40252;1338;;SA-01;04/02/2020 13:07:00;04/02/2020 15:00:17;2040;0
39102;477;61;SA-01;04/02/2020 15:05:00;04/02/2020 15:07:52;0;0
39102;1338;;SA-01;04/02/2020 15:07:00;04/02/2020 16:40:22;1020;0
39334;1428;;CNC;04/02/2020 07:00:00;04/02/2020 08:15:24;100;0
39334;1268;;CNC;04/02/2020 08:40:00;04/02/2020 09:10:43;29;0
39333;1268;;FB;04/02/2020 07:00:00;04/02/2020 08:15:28;87;0
39333;10;;FB;04/02/2020 08:30:00;04/02/2020 09:30:54;63;0
39729;10;;PH-02;04/02/2020 07:00:00;04/02/2020 08:50:16;340;0
39880;9;;TB;04/02/2020 07:40:00;04/02/2020 11:40:41;714;0
39618;1300;;sc;04/02/2020 08:00:00;04/02/2020 08:55:16;117;0
39617;1432;51;PF-10;04/02/2020 08:30:00;04/02/2020 09:20:13;0;0
39617;477;61;PF-10;04/02/2020 09:20:00;04/02/2020 09:25:43;0;0
39617;1432;;PF-10;04/02/2020 09:25:00;04/02/2020 12:00:30;190;0
39617;1432;;PF-10;04/02/2020 13:00:00;04/02/2020 14:00:29;60;0
39616;1390;51;PH-01;04/02/2020 13:00:00;04/02/2020 13:40:42;0;0
39616;1467;61;PH-01;04/02/2020 13:40:00;04/02/2020 13:45:38;0;0
39616;1390;;PH-01;04/02/2020 13:45:00;04/02/2020 16:10:49;250;0
39984;529;;TR;04/02/2020 07:00:00;04/02/2020 12:00:31;410;0
39984;529;;TR;04/02/2020 13:00:00;04/02/2020 17:00:42;330;0
40287;1338;51;SA-02;04/02/2020 13:00:00;04/02/2020 13:05:54;0;0
39946;1390;51;PE-07;04/02/2020 09:50:00;04/02/2020 10:15:41;0;0
39946;1467;61;SA-02;04/02/2020 10:15:00;04/02/2020 10:20:50;0;0
40287;477;61;SA-02;04/02/2020 13:05:00;04/02/2020 13:10:37;0;0
39946;1390;;PE-07;04/02/2020 10:20:00;04/02/2020 11:15:29;520;0
40287;1338;;SA-02;04/02/2020 13:10:00;04/02/2020 14:00:51;500;0
40287;1338;;SA-02;04/02/2020 07:00:00;05/02/2020 04:35:08;211;0
39801;642;51;CNC-03;04/02/2020 16:00:00;04/02/2020 17:00:39;0;0
39101;1383;;PF-09;05/02/2020 07:00:00;05/02/2020 10:25:24;736;0
39100;1291;51;PE-10;05/02/2020 07:10:00;05/02/2020 07:20:44;0;0
39100;1467;61;PE-10;05/02/2020 07:20:00;05/02/2020 07:25:52;0;0
39100;1291;;PE-10;05/02/2020 07:25:00;05/02/2020 11:00:25;1036;0
39099;1390;51;PE-07;05/02/2020 15:55:00;05/02/2020 16:20:30;0;0
39099;477;61;PE-07;05/02/2020 16:20:00;05/02/2020 16:25:22;0;0
39099;1390;;PE-10;05/02/2020 16:25:00;05/02/2020 17:00:20;146;0
39833;1432;51;PF-10;05/02/2020 07:00:00;05/02/2020 07:45:25;0;0
39833;1432;;PF-10;05/02/2020 07:45:00;05/02/2020 07:50:12;1;0
39343;1268;;CNC-02;05/02/2020 07:00:00;05/02/2020 12:00:46;156;0
40251;1475;;PF-01;05/02/2020 07:00:00;05/02/2020 12:00:35;1090;0
39343;1268;;CNC-03;05/02/2020 13:00:00;05/02/2020 16:30:34;103;0
39342;1268;;CNC-02;05/02/2020 07:00:00;05/02/2020 12:00:33;156;0
39342;1268;;CNC-02;05/02/2020 13:00:00;05/02/2020 16:30:19;103;0
40249;1475;;PE-05;05/02/2020 07:00:00;05/02/2020 08:55:15;800;0
40249;1291;;PE-05;05/02/2020 11:00:00;05/02/2020 12:00:51;480;0
40249;1291;;PE-05;05/02/2020 13:00:00;05/02/2020 14:20:21;710;0
40248;9;;TB;05/02/2020 14:30:00;05/02/2020 16:40:15;2040;0
39262;1476;;sc;05/02/2020 07:00:00;05/02/2020 17:01:29;2500;0
39261;1476;;;05/02/2020 07:00:34;05/02/2020 17:00:39;2500;0
39260;1457;;FB;05/02/2020 07:00:00;05/02/2020 12:00:21;1568;0
39260;1457;;FB;05/02/2020 13:00:00;05/02/2020 17:00:13;820;0
39820;1467;61;CNC-02;05/02/2020 08:15:00;05/02/2020 08:20:37;0;0
39820;1428;;CNC-02;05/02/2020 08:20:00;05/02/2020 10:15:14;116;0
39900;1390;51;PE-07;05/02/2020 14:00:00;05/02/2020 14:15:20;0;0
39900;477;61;PE-07;05/02/2020 14:15:00;05/02/2020 14:17:23;0;0
39900;1390;;PE-07;05/02/2020 14:17:00;05/02/2020 14:30:24;51;0
38524;642;51;CNC-03;05/02/2020 08:15:00;05/02/2020 09:20:18;0;0
38524;1467;61;CNC-03;05/02/2020 09:20:00;05/02/2020 09:25:31;0;0
38524;642;;CNC-03;05/02/2020 09:25:00;05/02/2020 12:00:25;90;0
40105;1475;51;PF-01;05/02/2020 14:45:00;05/02/2020 15:00:49;0;0
40105;1467;61;PF-01;05/02/2020 15:00:00;05/02/2020 15:05:43;0;0
40105;1475;;PF-01;05/02/2020 15:05:00;05/02/2020 16:20:45;127;0
40108;1432;51;PF-10;05/02/2020 07:50:00;05/02/2020 08:50:43;0;0
40108;477;61;PF-10;05/02/2020 08:50:00;05/02/2020 08:55:32;0;0
40108;1432;32;PF-10;05/02/2020 13:00:00;05/02/2020 13:20:43;0;0
40108;1432;;PF-10;05/02/2020 13:20:00;05/02/2020 16:30:22;520;0
40108;1432;;PF-10;05/02/2020 08:55:00;05/02/2020 12:00:18;500;0
40257;1475;61;PF-01;05/02/2020 11:45:00;05/02/2020 11:50:34;0;0
40257;1475;;;05/02/2020 13:00:00;05/02/2020 13:50:27;160;0
40257;1475;;PF-01;05/02/2020 11:50:00;05/02/2020 12:00:20;60;0
39495;9;;TB;05/02/2020 07:50:00;05/02/2020 08:16:14;82;0
39524;9;;TB;05/02/2020 07:30:00;05/02/2020 07:52:30;120;0
40096;1338;;SA-02;05/02/2020 11:07:00;05/02/2020 12:00:28;2;0
40037;642;51;CNC-02;05/02/2020 16:20:00;06/02/2020 07:44:59;0;0
39615;9;;TB;05/02/2020 07:45:00;05/02/2020 11:40:52;250;0
39084;1338;;SA-02;05/02/2020 07:00:00;05/02/2020 07:15:54;40;0
40096;1338;51;SA-02;05/02/2020 11:00:00;05/02/2020 11:05:42;0;0
40096;477;61;SA-02;05/02/2020 11:05:00;05/02/2020 11:07:47;0;0
40096;1338;;SA-02;05/02/2020 11:07:00;05/02/2020 12:00:34;510;0
40109;1338;51;SA-02;05/02/2020 08:00:00;05/02/2020 08:05:10;0;0
40109;477;61;SA-02;05/02/2020 08:05:00;05/02/2020 08:07:27;0;0
40109;1338;;SA-02;05/02/2020 08:07:00;05/02/2020 11:00:31;1020;0
